question,answer_B,source_pdf
"대주주가 발행한 지분증권의 취득한도는 어떻게 설정되며, 예외 사항은 무엇인가요?","은행은 대주주가 발행한 지분증권 중 유가증권시장에서 거래되지 아니하는 지분증권을 은행 자기자본의 1천분의 5를 초과하여 취득할 수 없다. 다만, '벤처투자 촉진에 관한 법률'상 벤처투자조합과 '여신전문금융업법'상 신기술사업투자조합의 지분증권에 대해서는 그러하지 아니하다.",pdf_51_label_4.pdf
금융위원회가 정하여 고시하는 부수업무에는 어떤 업무가 포함되나요?,"금융위원회가 정하여 고시하는 부수업무에는 다음과 같은 업무가 포함됩니다: 1. 금화, 은화 및 금화, 은화 모양 메달의 판매대행, 금지금 매매 및 대여, 금 관련 금융상품의 개발 및 판매; 2. 전자세금계산서 교부 대행 및 인증 등 관련 서비스; 3. 금융위원회가 공고한 부수업무.",pdf_51_label_4.pdf
금리인하 요구를 수용하기 위한 조건은 무엇인가요?,금리인하 요구를 수용하기 위해 은행은 신용공여 계약을 체결할 때 계약을 체결한 자의 신용상태가 금리 산정에 영향을 미치지 않은 경우 또는 신용상태의 개선이 경미하여 금리 재산정에 영향을 미치지 않는 경우를 고려해야 합니다.,pdf_51_label_4.pdf
원화예대율을 산정할 때 기업자금대출과 가계자금대출에 대한 조정 비율은 어떻게 되나요?,"원화대출금을 산정할 때 기업자금대출은 100분의 15를 차감하고, 가계자금대출은 100분의 15를 가산하여 산출합니다.",pdf_51_label_4.pdf
"순안정자금조달비율이란 무엇이며, 그 기준은 어떻게 설정되나요?","순안정자금조달비율은 필요금액에 대한 안정자금가용금액의 비율로, 100분의 100 이상이어야 합니다. 이 비율의 구체적인 산정기준은 감독원장이 정하며, 은행 연결재무상태표를 기준으로 하되, 연결재무상태표의 작성방식과 자본비율의 계산방법은 국제결제은행이 제시한 기준을 참조하여 정해집니다.",pdf_51_label_4.pdf
금융체계상 중요한 은행으로 선정된 은행이 따라야 할 추가적인 자본 적립 요건은 무엇인가요?,"금융체계상 중요한 은행으로 선정된 은행은 금융위원회가 요구하는 금융체계상 중요한 은행 추가자본을 적립해야 하며, 이는 자본비율 중 가장 큰 값으로 산정됩니다. 이 자본비율은 별표 2-12에 따른 기준, 모회사인 은행지주회사에 부과된 자본비율, 바젤은행감독위원회가 요구하는 자본비율 중에서 결정됩니다.",pdf_51_label_4.pdf
"은행이 경기대응완충자본을 유지해야 하는 경우, 해외 차주에 대한 신용공여가 있을 때 어떤 기준을 따라야 하나요?","은행은 해외에 소재한 차주에 대하여 신용공여가 있는 경우, 해당 국가의 금융당국이 결정한 경기대응완충자본 수준을 감안하여 해당 은행의 경기대응완충자본을 산출하고 유지하여야 합니다.",pdf_51_label_4.pdf
"은행이 보유자산에 대해 충당금을 적립할 때, '정상' 분류 자산의 충당금 비율은 얼마인가요?","'정상' 분류 자산에 대한 충당금 비율은 100분의 0.85 이상입니다. 다만, 건설업, 도매 및 소매업, 숙박 및 음식점업, 부동산 및 임대업에 해당하는 경우에는 100분의 0.9 이상이어야 합니다.",pdf_51_label_4.pdf
신용카드회원의 리볼빙자산에 대한 건전성 분류 기준은 무엇인가요?,"리볼빙자산에 대한 건전성 분류 기준은 다음과 같습니다: 1) '정상' 분류자산의 100분의 1.1 이상, 2) '요주의' 분류자산의 100분의 40 이상, 3) '고정' 분류자산의 100분의 60 이상, 4) '회수의문' 분류자산의 100분의 75 이상, 5) '추정손실' 분류자산의 100분의 100.",pdf_51_label_4.pdf
감독원장이 주택관련 담보대출에 대한 리스크 관리를 위해 조정할 수 있는 담보인정비율 및 총부채상환비율의 범위는 어떻게 되나요?,"감독원장은 은행의 경영건전성 등을 감안하여 긴급하다고 인정하는 경우 담보인정비율, 총부채상환비율 및 총부채원리금상환비율을 10퍼센트포인트 범위 이내에서 가감조정할 수 있습니다.",pdf_51_label_4.pdf
은행이 자산의 무상양도 등을 진행할 때 준수해야 할 절차는 무엇인가요?,"은행은 자산의 무상양도 등을 하기 전에 이사회 의결을 거쳐야 하며, 무상양도 등을 한 경우 지체없이 인터넷 홈페이지 등을 이용하여 공시하고, 적정성 점검 및 평가 절차를 포함한 내부통제기준을 운영해야 합니다. 또한 매년 자산의 무상양도 등에 대한 현황과 적정성 점검 및 평가 결과를 이사회에 보고해야 합니다.",pdf_51_label_4.pdf
감독원장은 은행의 리스크 관리 실태를 평가한 후 어떤 조치를 취할 수 있습니까?,"감독원장은 은행의 리스크 관리 실태를 평가한 결과를 감독 및 검사업무에 반영할 수 있으며, 리스크 관리 실태가 취약한 부문이 있는 은행에게 개선 계획 또는 약정서를 제출하도록 하거나 리스크 관리 개선 협약을 체결할 수 있습니다.",pdf_51_label_4.pdf
금융위원회가 은행에 대해 경영개선권고를 할 수 있는 경우는 어떤 경우인가요?,"금융위원회는 은행의 총자본비율이 100분의 8 미만이거나 기본자본비율이 100분의 6.0 미만, 보통주자본비율이 100분의 4.5 미만인 경우, 경영실태평가 결과가 1등급 내지 3등급으로 자산건전성 또는 자본적정성 부문에서 4등급 또는 5등급으로 판정받은 경우, 또는 거액의 금융사고나 부실채권 발생으로 위 기준에 해당될 것이 명백하다고 판단되는 경우에 경영개선권고를 할 수 있습니다.",pdf_51_label_4.pdf
금융위원회가 은행의 경영개선계획을 승인하는 데 소요되는 시간은 얼마나 됩니까?,"금융위원회는 경영개선권고 또는 경영개선요구를 받은 후 1개월 이내에 승인여부를 결정하여야 하며, 경우에 따라 15일 이내에서 기한을 초과할 수 있습니다.",pdf_51_label_4.pdf
은행이 경영개선계획을 승인받은 후 이행실적을 제출해야 하는 기한은 언제인가요?,은행은 매분기말 다음달 10일까지 경영개선계획의 분기별 이행실적을 감독원장에게 제출하여야 합니다.,pdf_51_label_4.pdf
은행이 공시해야 하는 사항은 무엇인지 구체적으로 설명해 주실 수 있나요?,"은행은 가결산일로부터 2개월 이내에 조직 및 인력, 재무 및 손익, 자금조달ㆍ운용, 경영지표, 경영방침 및 리스크관리 등 은행 경영에 중요한 영향을 미치는 사항을 공시해야 합니다.",pdf_51_label_4.pdf
은행 재무상태표에서 평가 및 산정대상에서 제외되는 항목은 무엇인가요?,"은행 재무상태표에서 평가 및 산정대상에서 제외되는 항목은 자산에 대한 평가성 충당금(대손충당금, 감가상각충당금, 기타 충당금)과 신탁계정 중 원금보전약정이 없는 신탁의 자산과 부채입니다.",pdf_51_label_4.pdf
은행이 출자할 수 있는 자회사 등의 요건은 무엇인가요?,"은행의 자회사 출자는 최근 경영실태평가 결과가 1등급 또는 2등급이어야 하며, 경영지도비율을 유지해야 합니다. 또한, 이미 출자한 자회사의 경영실태 평가 결과가 1등급부터 3등급까지여야 합니다.",pdf_51_label_4.pdf
"비금융회사의 의결권 있는 발행 지분증권의 100분의 15를 초과하는 지분증권을 소유하고자 할 때, 은행이 제출해야 하는 승인신청서 및 첨부서류는 언제까지 제출해야 하나요?","은행은 비금융회사의 의결권 있는 발행 지분증권의 100분의 15를 초과하는 지분증권을 소유하고자 할 경우, 승인신청서 및 첨부서류를 취득예정일 30일 전까지 감독원장에게 제출하여야 합니다.",pdf_51_label_4.pdf
"신용공여한도 초과기간을 연장하고자 할 경우, 연장기간은 얼마로 제한되나요?",신용공여한도 초과기간을 연장하고자 하는 경우 그 연장기간은 1년 이내로 합니다.,pdf_51_label_4.pdf
"다른 회사의 지분증권을 소유하고자 할 때, 어떤 절차를 따라야 하나요?","다른 회사의 지분증권을 소유하고자 할 경우, 별지2에 따른 승인신청서를 지체없이 금융위에 제출하여야 합니다. 이 경우 금융위는 감독원장으로 하여금 그 승인요건을 심사하도록 할 수 있습니다.",pdf_51_label_4.pdf
소액대출의 종류와 각 대출의 한도는 어떻게 되나요?,소액대출의 종류는 다음과 같습니다. 1. 일반자금대출은 20백만원(급부 포함) 이내입니다. 2. 주택자금대출(일반자금대출 포함)은 50백만원 이내입니다. 3. 사고금정리대출(일반자금 및 주택자금대출 포함)은 60백만원 이내입니다.,pdf_51_label_4.pdf
"외국환업무취급기관이 외화 유동성 커버리지 비율을 적용받지 않는 경우, 외화자산 및 외화부채의 관리 기준은 어떻게 설정되나요?","외국환업무취급기관은 외국환거래법시행령 제21조 제4호의 규정에 따라 외화자산 및 외화부채를 각각 잔존만기별로 구분하여 관리하고, 잔존만기 3개월 이내 부채에 대한 잔존만기 3개월 이내 자산의 비율을 100분의 85 이상 유지해야 하며, 잔존만기 1개월 이내의 경우에는 부채가 자산을 초과하는 비율이 100분의 10 이내여야 합니다.",pdf_51_label_4.pdf
외환파생상품 거래위험관리기준의 설정 및 운영에 있어 외국환업무취급기관이 고려해야 할 사항은 무엇인가요?,"외국환업무취급기관은 외환파생상품 거래를 체결할 경우 거래상대방에 대해 그 거래가 위험회피 목적에 해당하는지 여부를 확인해야 하며, 거래상대방별로 거래한도를 설정하고 다른 외국환업무취급기관과 이미 체결된 외환파생상품 거래액을 감안하여 운영해야 합니다.",pdf_51_label_4.pdf
"외국환업무취급기관이 과거 1년 동안 3회 위반한 경우, 제64조제1항제2호나목에서 정하는 비율은 어떻게 되나요?","과거 1년동안 3회 위반한 경우, 제64조제1항제2호나목에서 정하는 비율은 100분의 5 이내입니다.",pdf_51_label_4.pdf
"은행이 신용공여한도를 초과할 경우, 어떤 절차를 따라야 하나요?",은행은 신용공여한도를 초과하는 경우 한도초과일로부터 15일 이내에 감독원장에게 보고하여야 합니다.,pdf_51_label_4.pdf
은행이 차주의 회계분식에 따른 손실을 최소화하기 위해 구축해야 하는 내부시스템의 주요 요소는 무엇인가요?,"은행은 차주의 회계분식에 따른 손실을 최소화하기 위해 내부시스템을 구축하고 운용해야 하며, 이를 위해 관련 조직 간의 직무분장을 명확히 하고 조직을 지정해야 합니다.",pdf_51_label_4.pdf
주채무계열 소속기업체의 주채권은행을 변경하는 절차는 어떻게 되나요?,"주채무계열 소속기업체는 기존 주채권은행의 동의를 얻어 주채권은행을 변경할 수 있으며, 새로운 주채권은행은 동 내용을 감독원장에게 보고하여야 합니다.",pdf_51_label_4.pdf
주채권은행이 여신의 부실화가 우려되는 경우 어떤 조치를 취해야 하나요?,주채권은행은 기타 채권은행과 채권은행협의회를 구성하여 처리대책을 수립ㆍ추진해야 합니다.,pdf_51_label_4.pdf
